source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,down_par,down_par_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON_BPNSWa59,NA,HPLC,14.097,CTD,14.088,CTD,33.855,CTD,33.846,CTD,,,,,,,,,,40702.400,CTD,1.025277,CTD,,,,,,,,,8.14,CTD,,,,,4.37,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.42,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00014803849,CTD,,,Expected 12-2024,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa61,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa62,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa63,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa64,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa66,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa67,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa68,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa69,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa71,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa72,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa73,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa74,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa76,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa77,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa78,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa79,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa81,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa82,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa83,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa84,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa86,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa87,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa88,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa89,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa91,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa92,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa93,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa94,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa96,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa97,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa98,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa99,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34885.300,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa101,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa102,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa103,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa104,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa106,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa107,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa108,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa109,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNSWa111,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNSWa112,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
